country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Switzerland,2015,male,15-24 years,62,482708,12.84,Switzerland2015,,"679,289,166,858",86068,Millenials
Switzerland,2015,female,75+ years,41,414205,9.9,Switzerland2015,,"679,289,166,858",86068,Silent
Switzerland,2015,female,35-54 years,111,1227126,9.05,Switzerland2015,,"679,289,166,858",86068,Generation X
Switzerland,2015,female,55-74 years,82,922222,8.89,Switzerland2015,,"679,289,166,858",86068,Boomers
Switzerland,2015,female,15-24 years,20,462559,4.32,Switzerland2015,,"679,289,166,858",86068,Millenials
Switzerland,2015,female,25-34 years,24,577973,4.15,Switzerland2015,,"679,289,166,858",86068,Millenials
Switzerland,2015,female,5-14 years,2,390910,0.51,Switzerland2015,,"679,289,166,858",86068,Generation Z
Switzerland,2015,male,5-14 years,2,411880,0.49,Switzerland2015,,"679,289,166,858",86068,Generation Z
Thailand,1985,male,25-34 years,453,4104134,11.04,Thailand1985,0.539,"38,900,692,712",840,Boomers
Thailand,1985,male,55-74 years,211,1912525,11.03,Thailand1985,0.539,"38,900,692,712",840,G.I. Generation
Thailand,1985,female,15-24 years,593,5558670,10.67,Thailand1985,0.539,"38,900,692,712",840,Generation X
Thailand,1985,male,15-24 years,573,5671609,10.1,Thailand1985,0.539,"38,900,692,712",840,Generation X
Thailand,1985,male,75+ years,28,289378,9.68,Thailand1985,0.539,"38,900,692,712",840,G.I. Generation
Thailand,1985,male,35-54 years,448,4748330,9.43,Thailand1985,0.539,"38,900,692,712",840,Silent
Thailand,1985,female,25-34 years,254,4232095,6,Thailand1985,0.539,"38,900,692,712",840,Boomers
Thailand,1985,female,35-54 years,236,4923818,4.79,Thailand1985,0.539,"38,900,692,712",840,Silent
Thailand,1985,female,55-74 years,94,2055721,4.57,Thailand1985,0.539,"38,900,692,712",840,G.I. Generation
Thailand,1985,female,75+ years,17,424010,4.01,Thailand1985,0.539,"38,900,692,712",840,G.I. Generation
Thailand,1985,female,5-14 years,46,6090740,0.76,Thailand1985,0.539,"38,900,692,712",840,Generation X
Thailand,1985,male,5-14 years,29,6292413,0.46,Thailand1985,0.539,"38,900,692,712",840,Generation X
Thailand,1986,male,55-74 years,214,2003202,10.68,Thailand1986,,"43,096,746,122",911,G.I. Generation
Thailand,1986,male,25-34 years,449,4245701,10.58,Thailand1986,,"43,096,746,122",911,Boomers
Thailand,1986,male,35-54 years,495,4920429,10.06,Thailand1986,,"43,096,746,122",911,Silent
Thailand,1986,male,15-24 years,555,5782196,9.6,Thailand1986,,"43,096,746,122",911,Generation X
Thailand,1986,female,15-24 years,485,5664614,8.56,Thailand1986,,"43,096,746,122",911,Generation X
Thailand,1986,male,75+ years,22,304445,7.23,Thailand1986,,"43,096,746,122",911,G.I. Generation
Thailand,1986,female,25-34 years,229,4396441,5.21,Thailand1986,,"43,096,746,122",911,Boomers
Thailand,1986,female,35-54 years,204,5141949,3.97,Thailand1986,,"43,096,746,122",911,Silent
Thailand,1986,female,55-74 years,66,2156904,3.06,Thailand1986,,"43,096,746,122",911,G.I. Generation
Thailand,1986,female,75+ years,8,443980,1.8,Thailand1986,,"43,096,746,122",911,G.I. Generation
Thailand,1986,male,5-14 years,39,6233965,0.63,Thailand1986,,"43,096,746,122",911,Generation X
Thailand,1986,female,5-14 years,32,6037639,0.53,Thailand1986,,"43,096,746,122",911,Generation X
Thailand,1987,male,55-74 years,239,2100709,11.38,Thailand1987,,"50,535,438,696",1045,G.I. Generation
Thailand,1987,male,75+ years,36,319010,11.28,Thailand1987,,"50,535,438,696",1045,G.I. Generation
Thailand,1987,male,15-24 years,621,5884434,10.55,Thailand1987,,"50,535,438,696",1045,Generation X
Thailand,1987,male,25-34 years,454,4380094,10.37,Thailand1987,,"50,535,438,696",1045,Boomers
Thailand,1987,female,15-24 years,531,5761312,9.22,Thailand1987,,"50,535,438,696",1045,Generation X
Thailand,1987,male,35-54 years,458,5107474,8.97,Thailand1987,,"50,535,438,696",1045,Silent
Thailand,1987,female,25-34 years,265,4549086,5.83,Thailand1987,,"50,535,438,696",1045,Boomers
Thailand,1987,female,75+ years,20,463349,4.32,Thailand1987,,"50,535,438,696",1045,G.I. Generation
Thailand,1987,female,55-74 years,96,2269321,4.23,Thailand1987,,"50,535,438,696",1045,G.I. Generation
Thailand,1987,female,35-54 years,227,5381053,4.22,Thailand1987,,"50,535,438,696",1045,Silent
Thailand,1987,male,5-14 years,47,6175269,0.76,Thailand1987,,"50,535,438,696",1045,Generation X
Thailand,1987,female,5-14 years,41,5985299,0.69,Thailand1987,,"50,535,438,696",1045,Generation X
Thailand,1990,male,75+ years,55,355816,15.46,Thailand1990,0.572,"85,343,063,966",1666,G.I. Generation
Thailand,1990,male,25-34 years,622,4749653,13.1,Thailand1990,0.572,"85,343,063,966",1666,Boomers
Thailand,1990,male,15-24 years,753,6077084,12.39,Thailand1990,0.572,"85,343,063,966",1666,Generation X
Thailand,1990,male,55-74 years,293,2438191,12.02,Thailand1990,0.572,"85,343,063,966",1666,G.I. Generation
Thailand,1990,male,35-54 years,665,5708264,11.65,Thailand1990,0.572,"85,343,063,966",1666,Silent
Thailand,1990,female,15-24 years,511,5917572,8.64,Thailand1990,0.572,"85,343,063,966",1666,Generation X
Thailand,1990,female,25-34 years,339,4920571,6.89,Thailand1990,0.572,"85,343,063,966",1666,Boomers
Thailand,1990,female,75+ years,29,515149,5.63,Thailand1990,0.572,"85,343,063,966",1666,G.I. Generation
Thailand,1990,female,35-54 years,290,6146476,4.72,Thailand1990,0.572,"85,343,063,966",1666,Silent
Thailand,1990,female,55-74 years,102,2660151,3.83,Thailand1990,0.572,"85,343,063,966",1666,G.I. Generation
Thailand,1990,male,5-14 years,51,5967616,0.85,Thailand1990,0.572,"85,343,063,966",1666,Generation X
Thailand,1990,female,5-14 years,43,5772125,0.74,Thailand1990,0.572,"85,343,063,966",1666,Generation X
Thailand,1991,male,25-34 years,643,4868128,13.21,Thailand1991,,"98,234,695,722",1891,Boomers
Thailand,1991,male,15-24 years,768,6087070,12.62,Thailand1991,,"98,234,695,722",1891,Generation X
Thailand,1991,male,75+ years,44,371586,11.84,Thailand1991,,"98,234,695,722",1891,G.I. Generation
Thailand,1991,male,55-74 years,295,2536730,11.63,Thailand1991,,"98,234,695,722",1891,Silent
Thailand,1991,male,35-54 years,636,5900518,10.78,Thailand1991,,"98,234,695,722",1891,Boomers
Thailand,1991,female,15-24 years,460,5931431,7.76,Thailand1991,,"98,234,695,722",1891,Generation X
Thailand,1991,female,25-34 years,277,4997931,5.54,Thailand1991,,"98,234,695,722",1891,Boomers
Thailand,1991,female,55-74 years,118,2781252,4.24,Thailand1991,,"98,234,695,722",1891,Silent
Thailand,1991,female,35-54 years,268,6340273,4.23,Thailand1991,,"98,234,695,722",1891,Boomers
Thailand,1991,female,75+ years,22,532918,4.13,Thailand1991,,"98,234,695,722",1891,G.I. Generation
Thailand,1991,male,5-14 years,16,5895849,0.27,Thailand1991,,"98,234,695,722",1891,Millenials
Thailand,1991,female,5-14 years,12,5704007,0.21,Thailand1991,,"98,234,695,722",1891,Millenials
Thailand,1992,male,25-34 years,641,4975370,12.88,Thailand1992,,"111,452,869,378",2120,Boomers
Thailand,1992,male,75+ years,46,385458,11.93,Thailand1992,,"111,452,869,378",2120,G.I. Generation
Thailand,1992,male,15-24 years,715,6074765,11.77,Thailand1992,,"111,452,869,378",2120,Generation X
Thailand,1992,male,35-54 years,672,6094652,11.03,Thailand1992,,"111,452,869,378",2120,Boomers
Thailand,1992,male,55-74 years,274,2638704,10.38,Thailand1992,,"111,452,869,378",2120,Silent
Thailand,1992,female,15-24 years,475,5920487,8.02,Thailand1992,,"111,452,869,378",2120,Generation X
Thailand,1992,female,25-34 years,322,5061899,6.36,Thailand1992,,"111,452,869,378",2120,Boomers
Thailand,1992,female,35-54 years,283,6521746,4.34,Thailand1992,,"111,452,869,378",2120,Boomers
Thailand,1992,female,75+ years,17,548576,3.1,Thailand1992,,"111,452,869,378",2120,G.I. Generation
Thailand,1992,female,55-74 years,86,2905183,2.96,Thailand1992,,"111,452,869,378",2120,Silent
Thailand,1992,male,5-14 years,11,5819120,0.19,Thailand1992,,"111,452,869,378",2120,Millenials
Thailand,1992,female,5-14 years,8,5624480,0.14,Thailand1992,,"111,452,869,378",2120,Millenials
Thailand,1994,male,75+ years,35,368000,9.51,Thailand1994,,"146,683,499,006",2784,G.I. Generation
Thailand,1994,male,25-34 years,457,5433000,8.41,Thailand1994,,"146,683,499,006",2784,Boomers
Thailand,1994,male,55-74 years,205,2446000,8.38,Thailand1994,,"146,683,499,006",2784,Silent
Thailand,1994,male,15-24 years,483,6181000,7.81,Thailand1994,,"146,683,499,006",2784,Generation X
Thailand,1994,male,35-54 years,431,6064000,7.11,Thailand1994,,"146,683,499,006",2784,Boomers
Thailand,1994,female,15-24 years,255,5973000,4.27,Thailand1994,,"146,683,499,006",2784,Generation X
Thailand,1994,female,35-54 years,204,6170000,3.31,Thailand1994,,"146,683,499,006",2784,Boomers
Thailand,1994,female,25-34 years,152,5290000,2.87,Thailand1994,,"146,683,499,006",2784,Boomers
Thailand,1994,female,55-74 years,72,2777000,2.59,Thailand1994,,"146,683,499,006",2784,Silent
Thailand,1994,female,75+ years,11,559000,1.97,Thailand1994,,"146,683,499,006",2784,G.I. Generation
Thailand,1994,female,5-14 years,1,5609000,0.02,Thailand1994,,"146,683,499,006",2784,Millenials
Thailand,1994,male,5-14 years,1,5821000,0.02,Thailand1994,,"146,683,499,006",2784,Millenials
Thailand,1995,male,25-34 years,931,5235459,17.78,Thailand1995,0.611,"169,278,552,851",3114,Generation X
Thailand,1995,male,15-24 years,847,5996449,14.13,Thailand1995,0.611,"169,278,552,851",3114,Generation X
Thailand,1995,male,35-54 years,883,6725727,13.13,Thailand1995,0.611,"169,278,552,851",3114,Boomers
Thailand,1995,male,75+ years,49,425976,11.5,Thailand1995,0.611,"169,278,552,851",3114,G.I. Generation
Thailand,1995,male,55-74 years,334,2948209,11.33,Thailand1995,0.611,"169,278,552,851",3114,Silent
Thailand,1995,female,15-24 years,362,5852275,6.19,Thailand1995,0.611,"169,278,552,851",3114,Generation X
Thailand,1995,female,25-34 years,287,5230422,5.49,Thailand1995,0.611,"169,278,552,851",3114,Generation X
Thailand,1995,female,35-54 years,309,7081475,4.36,Thailand1995,0.611,"169,278,552,851",3114,Boomers
Thailand,1995,female,75+ years,25,597697,4.18,Thailand1995,0.611,"169,278,552,851",3114,G.I. Generation
Thailand,1995,female,55-74 years,120,3284191,3.65,Thailand1995,0.611,"169,278,552,851",3114,Silent
Thailand,1995,male,5-14 years,56,5592494,1,Thailand1995,0.611,"169,278,552,851",3114,Millenials
Thailand,1995,female,5-14 years,42,5395683,0.78,Thailand1995,0.611,"169,278,552,851",3114,Millenials
Thailand,1996,male,25-34 years,1040,5350491,19.44,Thailand1996,,"183,035,154,107",3324,Generation X
Thailand,1996,male,15-24 years,988,5872928,16.82,Thailand1996,,"183,035,154,107",3324,Generation X
Thailand,1996,male,35-54 years,880,7038730,12.5,Thailand1996,,"183,035,154,107",3324,Boomers
Thailand,1996,male,55-74 years,349,3033530,11.5,Thailand1996,,"183,035,154,107",3324,Silent
Thailand,1996,male,75+ years,43,450130,9.55,Thailand1996,,"183,035,154,107",3324,G.I. Generation
Thailand,1996,female,25-34 years,321,5387825,5.96,Thailand1996,,"183,035,154,107",3324,Generation X
Thailand,1996,female,15-24 years,341,5739023,5.94,Thailand1996,,"183,035,154,107",3324,Generation X
Thailand,1996,female,35-54 years,335,7377294,4.54,Thailand1996,,"183,035,154,107",3324,Boomers
Thailand,1996,female,55-74 years,127,3384108,3.75,Thailand1996,,"183,035,154,107",3324,Silent
Thailand,1996,female,75+ years,19,623543,3.05,Thailand1996,,"183,035,154,107",3324,G.I. Generation
Thailand,1996,female,5-14 years,0,5304296,0,Thailand1996,,"183,035,154,107",3324,Millenials
Thailand,1996,male,5-14 years,0,5508805,0,Thailand1996,,"183,035,154,107",3324,Millenials
Thailand,1997,male,25-34 years,1018,5434836,18.73,Thailand1997,,"150,180,268,649",2689,Generation X
Thailand,1997,male,15-24 years,873,5753768,15.17,Thailand1997,,"150,180,268,649",2689,Generation X
Thailand,1997,male,35-54 years,946,7383107,12.81,Thailand1997,,"150,180,268,649",2689,Boomers
Thailand,1997,male,75+ years,53,474539,11.17,Thailand1997,,"150,180,268,649",2689,G.I. Generation
Thailand,1997,male,55-74 years,306,3119739,9.81,Thailand1997,,"150,180,268,649",2689,Silent
Thailand,1997,female,15-24 years,268,5622677,4.77,Thailand1997,,"150,180,268,649",2689,Generation X
Thailand,1997,female,25-34 years,237,5526117,4.29,Thailand1997,,"150,180,268,649",2689,Generation X
Thailand,1997,female,35-54 years,318,7717870,4.12,Thailand1997,,"150,180,268,649",2689,Boomers
Thailand,1997,female,55-74 years,117,3488033,3.35,Thailand1997,,"150,180,268,649",2689,Silent
Thailand,1997,female,75+ years,14,650823,2.15,Thailand1997,,"150,180,268,649",2689,G.I. Generation
Thailand,1997,female,5-14 years,0,5240629,0,Thailand1997,,"150,180,268,649",2689,Millenials
Thailand,1997,male,5-14 years,0,5446950,0,Thailand1997,,"150,180,268,649",2689,Millenials
Thailand,1998,male,25-34 years,1222,5480327,22.3,Thailand1998,,"113,675,706,127",2005,Generation X
Thailand,1998,male,15-24 years,990,5647183,17.53,Thailand1998,,"113,675,706,127",2005,Generation X
Thailand,1998,male,35-54 years,1127,7751471,14.54,Thailand1998,,"113,675,706,127",2005,Boomers
Thailand,1998,male,55-74 years,419,3207588,13.06,Thailand1998,,"113,675,706,127",2005,Silent
Thailand,1998,male,75+ years,46,500114,9.2,Thailand1998,,"113,675,706,127",2005,G.I. Generation
Thailand,1998,female,15-24 years,304,5512158,5.52,Thailand1998,,"113,675,706,127",2005,Generation X
Thailand,1998,female,25-34 years,286,5630176,5.08,Thailand1998,,"113,675,706,127",2005,Generation X
Thailand,1998,female,35-54 years,343,8095997,4.24,Thailand1998,,"113,675,706,127",2005,Boomers
Thailand,1998,female,55-74 years,142,3595775,3.95,Thailand1998,,"113,675,706,127",2005,Silent
Thailand,1998,female,75+ years,20,680581,2.94,Thailand1998,,"113,675,706,127",2005,G.I. Generation
Thailand,1998,male,5-14 years,38,5397792,0.7,Thailand1998,,"113,675,706,127",2005,Millenials
Thailand,1998,female,5-14 years,26,5192621,0.5,Thailand1998,,"113,675,706,127",2005,Millenials
Thailand,1999,male,25-34 years,1272,5479479,23.21,Thailand1999,,"126,668,932,160",2203,Generation X
Thailand,1999,male,15-24 years,983,5554216,17.7,Thailand1999,,"126,668,932,160",2203,Generation X
Thailand,1999,male,35-54 years,1234,8133153,15.17,Thailand1999,,"126,668,932,160",2203,Boomers
Thailand,1999,male,55-74 years,469,3298897,14.22,Thailand1999,,"126,668,932,160",2203,Silent
Thailand,1999,male,75+ years,72,527861,13.64,Thailand1999,,"126,668,932,160",2203,G.I. Generation
Thailand,1999,female,25-34 years,324,5683342,5.7,Thailand1999,,"126,668,932,160",2203,Generation X
Thailand,1999,female,15-24 years,283,5409200,5.23,Thailand1999,,"126,668,932,160",2203,Generation X
Thailand,1999,female,55-74 years,174,3706771,4.69,Thailand1999,,"126,668,932,160",2203,Silent
Thailand,1999,female,35-54 years,380,8500029,4.47,Thailand1999,,"126,668,932,160",2203,Boomers
Thailand,1999,female,75+ years,28,713838,3.92,Thailand1999,,"126,668,932,160",2203,G.I. Generation
Thailand,1999,male,5-14 years,38,5352827,0.71,Thailand1999,,"126,668,932,160",2203,Millenials
Thailand,1999,female,5-14 years,19,5148247,0.37,Thailand1999,,"126,668,932,160",2203,Millenials
Thailand,2000,male,25-34 years,1284,5430800,23.64,Thailand2000,0.648,"126,392,308,498",2169,Generation X
Thailand,2000,male,15-24 years,961,5473800,17.56,Thailand2000,0.648,"126,392,308,498",2169,Generation X
Thailand,2000,male,35-54 years,1263,8517696,14.83,Thailand2000,0.648,"126,392,308,498",2169,Boomers
Thailand,2000,male,55-74 years,454,3396287,13.37,Thailand2000,0.648,"126,392,308,498",2169,Silent
Thailand,2000,male,75+ years,71,558173,12.72,Thailand2000,0.648,"126,392,308,498",2169,G.I. Generation
Thailand,2000,female,75+ years,43,751074,5.73,Thailand2000,0.648,"126,392,308,498",2169,G.I. Generation
Thailand,2000,female,35-54 years,444,8919470,4.98,Thailand2000,0.648,"126,392,308,498",2169,Boomers
Thailand,2000,female,15-24 years,248,5314448,4.67,Thailand2000,0.648,"126,392,308,498",2169,Generation X
Thailand,2000,female,25-34 years,261,5675628,4.6,Thailand2000,0.648,"126,392,308,498",2169,Generation X
Thailand,2000,female,55-74 years,153,3820685,4,Thailand2000,0.648,"126,392,308,498",2169,Silent
Thailand,2000,female,5-14 years,0,5098737,0,Thailand2000,0.648,"126,392,308,498",2169,Millenials
Thailand,2000,male,5-14 years,0,5305337,0,Thailand2000,0.648,"126,392,308,498",2169,Millenials
Thailand,2002,male,25-34 years,1063,5791577,18.35,Thailand2002,,"134,300,851,255",2305,Generation X
Thailand,2002,male,75+ years,99,613130,16.15,Thailand2002,,"134,300,851,255",2305,Silent
Thailand,2002,male,55-74 years,522,3362623,15.52,Thailand2002,,"134,300,851,255",2305,Silent
Thailand,2002,male,35-54 years,1252,8581154,14.59,Thailand2002,,"134,300,851,255",2305,Boomers
Thailand,2002,male,15-24 years,743,5384313,13.8,Thailand2002,,"134,300,851,255",2305,Millenials
Thailand,2002,female,35-54 years,456,8981392,5.08,Thailand2002,,"134,300,851,255",2305,Boomers
Thailand,2002,female,75+ years,43,866092,4.96,Thailand2002,,"134,300,851,255",2305,Silent
Thailand,2002,female,25-34 years,287,5812384,4.94,Thailand2002,,"134,300,851,255",2305,Generation X
Thailand,2002,female,55-74 years,183,3816883,4.79,Thailand2002,,"134,300,851,255",2305,Silent
Thailand,2002,female,15-24 years,199,5194271,3.83,Thailand2002,,"134,300,851,255",2305,Millenials
Thailand,2002,male,5-14 years,33,5077442,0.65,Thailand2002,,"134,300,851,255",2305,Millenials
Thailand,2002,female,5-14 years,22,4782128,0.46,Thailand2002,,"134,300,851,255",2305,Millenials
Thailand,2003,male,25-34 years,912,5433433,16.78,Thailand2003,,"152,280,653,544",2531,Generation X
Thailand,2003,male,55-74 years,531,3697698,14.36,Thailand2003,,"152,280,653,544",2531,Silent
Thailand,2003,male,35-54 years,1277,9254313,13.8,Thailand2003,,"152,280,653,544",2531,Boomers
Thailand,2003,male,75+ years,93,680116,13.67,Thailand2003,,"152,280,653,544",2531,Silent
Thailand,2003,male,15-24 years,579,5371988,10.78,Thailand2003,,"152,280,653,544",2531,Millenials
Thailand,2003,female,75+ years,41,894196,4.59,Thailand2003,,"152,280,653,544",2531,Silent
Thailand,2003,female,25-34 years,248,5596786,4.43,Thailand2003,,"152,280,653,544",2531,Generation X
Thailand,2003,female,55-74 years,183,4180149,4.38,Thailand2003,,"152,280,653,544",2531,Silent
Thailand,2003,female,35-54 years,394,9801993,4.02,Thailand2003,,"152,280,653,544",2531,Boomers
Thailand,2003,female,15-24 years,177,5249392,3.37,Thailand2003,,"152,280,653,544",2531,Millenials
Thailand,2003,male,5-14 years,33,5101537,0.65,Thailand2003,,"152,280,653,544",2531,Millenials
Thailand,2003,female,5-14 years,16,4897350,0.33,Thailand2003,,"152,280,653,544",2531,Millenials
Thailand,2004,male,25-34 years,915,5415213,16.9,Thailand2004,,"172,895,476,153",2849,Generation X
Thailand,2004,male,35-54 years,1251,9483233,13.19,Thailand2004,,"172,895,476,153",2849,Boomers
Thailand,2004,male,75+ years,93,719132,12.93,Thailand2004,,"172,895,476,153",2849,Silent
Thailand,2004,male,55-74 years,491,3818852,12.86,Thailand2004,,"172,895,476,153",2849,Silent
Thailand,2004,male,15-24 years,486,5311644,9.15,Thailand2004,,"172,895,476,153",2849,Millenials
Thailand,2004,female,75+ years,46,944827,4.87,Thailand2004,,"172,895,476,153",2849,Silent
Thailand,2004,female,55-74 years,190,4322098,4.4,Thailand2004,,"172,895,476,153",2849,Silent
Thailand,2004,female,35-54 years,413,10068026,4.1,Thailand2004,,"172,895,476,153",2849,Boomers
Thailand,2004,female,25-34 years,220,5553004,3.96,Thailand2004,,"172,895,476,153",2849,Generation X
Thailand,2004,female,15-24 years,162,5201780,3.11,Thailand2004,,"172,895,476,153",2849,Millenials
Thailand,2004,male,5-14 years,17,5028787,0.34,Thailand2004,,"172,895,476,153",2849,Millenials
Thailand,2004,female,5-14 years,12,4819777,0.25,Thailand2004,,"172,895,476,153",2849,Millenials
Thailand,2005,male,25-34 years,838,5394031,15.54,Thailand2005,0.684,"189,318,499,954",3094,Generation X
Thailand,2005,male,75+ years,94,756122,12.43,Thailand2005,0.684,"189,318,499,954",3094,Silent
Thailand,2005,male,55-74 years,486,3955327,12.29,Thailand2005,0.684,"189,318,499,954",3094,Silent
Thailand,2005,male,35-54 years,1128,9695484,11.63,Thailand2005,0.684,"189,318,499,954",3094,Boomers
Thailand,2005,male,15-24 years,458,5246514,8.73,Thailand2005,0.684,"189,318,499,954",3094,Millenials
Thailand,2005,female,55-74 years,175,4480508,3.91,Thailand2005,0.684,"189,318,499,954",3094,Silent
Thailand,2005,female,35-54 years,383,10311164,3.71,Thailand2005,0.684,"189,318,499,954",3094,Boomers
Thailand,2005,female,25-34 years,187,5511934,3.39,Thailand2005,0.684,"189,318,499,954",3094,Generation X
Thailand,2005,female,75+ years,33,996752,3.31,Thailand2005,0.684,"189,318,499,954",3094,Silent
Thailand,2005,female,15-24 years,117,5146603,2.27,Thailand2005,0.684,"189,318,499,954",3094,Millenials
Thailand,2005,male,5-14 years,26,4951038,0.53,Thailand2005,0.684,"189,318,499,954",3094,Millenials
Thailand,2005,female,5-14 years,12,4737188,0.25,Thailand2005,0.684,"189,318,499,954",3094,Millenials
Thailand,2006,male,25-34 years,765,5386410,14.2,Thailand2006,,"221,758,486,880",3598,Generation X
Thailand,2006,male,35-54 years,1150,9887556,11.63,Thailand2006,,"221,758,486,880",3598,Boomers
Thailand,2006,male,55-74 years,458,4090909,11.2,Thailand2006,,"221,758,486,880",3598,Silent
Thailand,2006,male,75+ years,87,801587,10.85,Thailand2006,,"221,758,486,880",3598,Silent
Thailand,2006,male,15-24 years,378,5162684,7.32,Thailand2006,,"221,758,486,880",3598,Millenials
Thailand,2006,female,35-54 years,339,10529498,3.22,Thailand2006,,"221,758,486,880",3598,Boomers
Thailand,2006,female,55-74 years,147,4640141,3.17,Thailand2006,,"221,758,486,880",3598,Silent
Thailand,2006,female,75+ years,27,1054449,2.56,Thailand2006,,"221,758,486,880",3598,Silent
Thailand,2006,female,25-34 years,139,5487543,2.53,Thailand2006,,"221,758,486,880",3598,Generation X
Thailand,2006,female,15-24 years,91,5071455,1.79,Thailand2006,,"221,758,486,880",3598,Millenials
Thailand,2006,male,5-14 years,14,4871391,0.29,Thailand2006,,"221,758,486,880",3598,Millenials
Thailand,2006,female,5-14 years,13,4652889,0.28,Thailand2006,,"221,758,486,880",3598,Millenials
Thailand,2007,male,75+ years,104,708031,14.69,Thailand2007,,"262,942,650,544",4461,Silent
Thailand,2007,male,25-34 years,798,5444545,14.66,Thailand2007,,"262,942,650,544",4461,Generation X
Thailand,2007,male,55-74 years,470,3718870,12.64,Thailand2007,,"262,942,650,544",4461,Silent
Thailand,2007,male,35-54 years,1149,9422822,12.19,Thailand2007,,"262,942,650,544",4461,Boomers
Thailand,2007,male,15-24 years,406,4948804,8.2,Thailand2007,,"262,942,650,544",4461,Millenials
Thailand,2007,female,75+ years,43,1017629,4.23,Thailand2007,,"262,942,650,544",4461,Silent
Thailand,2007,female,55-74 years,155,4278519,3.62,Thailand2007,,"262,942,650,544",4461,Silent
Thailand,2007,female,35-54 years,356,9981463,3.57,Thailand2007,,"262,942,650,544",4461,Boomers
Thailand,2007,female,25-34 years,159,5419991,2.93,Thailand2007,,"262,942,650,544",4461,Generation X
Thailand,2007,female,15-24 years,89,4762664,1.87,Thailand2007,,"262,942,650,544",4461,Millenials
Thailand,2007,male,5-14 years,16,4752235,0.34,Thailand2007,,"262,942,650,544",4461,Generation Z
Thailand,2007,female,5-14 years,9,4486048,0.2,Thailand2007,,"262,942,650,544",4461,Generation Z
Thailand,2008,male,25-34 years,757,5411804,13.99,Thailand2008,,"291,383,081,232",4921,Generation X
Thailand,2008,male,75+ years,101,726812,13.9,Thailand2008,,"291,383,081,232",4921,Silent
Thailand,2008,male,55-74 years,473,3802960,12.44,Thailand2008,,"291,383,081,232",4921,Silent
Thailand,2008,male,35-54 years,1188,9562677,12.42,Thailand2008,,"291,383,081,232",4921,Boomers
Thailand,2008,male,15-24 years,374,4934951,7.58,Thailand2008,,"291,383,081,232",4921,Millenials
Thailand,2008,female,75+ years,50,1054269,4.74,Thailand2008,,"291,383,081,232",4921,Silent
Thailand,2008,female,55-74 years,173,4389154,3.94,Thailand2008,,"291,383,081,232",4921,Silent
Thailand,2008,female,35-54 years,398,10132362,3.93,Thailand2008,,"291,383,081,232",4921,Boomers
Thailand,2008,female,25-34 years,143,5373526,2.66,Thailand2008,,"291,383,081,232",4921,Generation X
Thailand,2008,female,15-24 years,97,4741877,2.05,Thailand2008,,"291,383,081,232",4921,Millenials
Thailand,2008,male,5-14 years,13,4676722,0.28,Thailand2008,,"291,383,081,232",4921,Generation Z
Thailand,2008,female,5-14 years,11,4409659,0.25,Thailand2008,,"291,383,081,232",4921,Generation Z
Thailand,2009,male,75+ years,116,755613,15.35,Thailand2009,,"281,710,095,725",4736,Silent
Thailand,2009,male,55-74 years,542,3927105,13.8,Thailand2009,,"281,710,095,725",4736,Silent
Thailand,2009,male,25-34 years,707,5357432,13.2,Thailand2009,,"281,710,095,725",4736,Generation X
Thailand,2009,male,35-54 years,1172,9681789,12.11,Thailand2009,,"281,710,095,725",4736,Boomers
Thailand,2009,male,15-24 years,369,4914657,7.51,Thailand2009,,"281,710,095,725",4736,Millenials
Thailand,2009,female,55-74 years,185,4542278,4.07,Thailand2009,,"281,710,095,725",4736,Silent
Thailand,2009,female,35-54 years,382,10260748,3.72,Thailand2009,,"281,710,095,725",4736,Boomers
Thailand,2009,female,75+ years,35,1099718,3.18,Thailand2009,,"281,710,095,725",4736,Silent
Thailand,2009,female,25-34 years,142,5309573,2.67,Thailand2009,,"281,710,095,725",4736,Generation X
Thailand,2009,female,15-24 years,100,4716781,2.12,Thailand2009,,"281,710,095,725",4736,Millenials
Thailand,2009,male,5-14 years,20,4588799,0.44,Thailand2009,,"281,710,095,725",4736,Generation Z
Thailand,2009,female,5-14 years,17,4329225,0.39,Thailand2009,,"281,710,095,725",4736,Generation Z
Thailand,2010,male,75+ years,145,787665,18.41,Thailand2010,0.716,"341,105,009,515",5707,Silent
Thailand,2010,male,25-34 years,688,5293421,13,Thailand2010,0.716,"341,105,009,515",5707,Generation X
Thailand,2010,male,55-74 years,511,4075634,12.54,Thailand2010,0.716,"341,105,009,515",5707,Silent
Thailand,2010,male,35-54 years,1166,9786527,11.91,Thailand2010,0.716,"341,105,009,515",5707,Generation X
Thailand,2010,male,15-24 years,387,4905031,7.89,Thailand2010,0.716,"341,105,009,515",5707,Millenials
Thailand,2010,female,75+ years,41,1146473,3.58,Thailand2010,0.716,"341,105,009,515",5707,Silent
Thailand,2010,female,55-74 years,164,4724470,3.47,Thailand2010,0.716,"341,105,009,515",5707,Silent
Thailand,2010,female,35-54 years,345,10369541,3.33,Thailand2010,0.716,"341,105,009,515",5707,Generation X
Thailand,2010,female,25-34 years,164,5237458,3.13,Thailand2010,0.716,"341,105,009,515",5707,Generation X
Thailand,2010,female,15-24 years,120,4702548,2.55,Thailand2010,0.716,"341,105,009,515",5707,Millenials
